raw,rawselected,best,generations,runtime
[9.333333333333334],[9.333333333333334],346.6666666666667,193,525.0421044826508
[16.666666666666668],[16.666666666666668],346.6666666666667,194,527.5365076065063
[11.0],[11.0],346.6666666666667,195,530.2054147720337
[12.333333333333334],[12.333333333333334],346.6666666666667,196,532.8884384632111
[40.333333333333336],[40.333333333333336],346.6666666666667,197,535.6505591869354
[13.333333333333334],[13.333333333333334],346.6666666666667,198,537.994291305542
[12.0],[12.0],396.3333333333333,199,542.5037050247192
[8.666666666666666],[8.666666666666666],396.3333333333333,200,544.6191229820251
[41.666666666666664],[41.666666666666664],396.3333333333333,201,548.3731918334961
[30.0],[30.0],396.3333333333333,202,551.5215158462524
[21.666666666666668],[21.666666666666668],396.3333333333333,203,555.0062856674194
[9.333333333333334],[9.333333333333334],396.3333333333333,204,556.929270029068
[13.333333333333334],[13.333333333333334],396.3333333333333,205,559.6227641105652
[17.666666666666668],[17.666666666666668],396.3333333333333,206,562.1547639369965
[21.333333333333332],[21.333333333333332],396.3333333333333,207,565.0320520401001
[32.0],[32.0],396.3333333333333,208,568.1404750347137
[15.666666666666666],[15.666666666666666],396.3333333333333,209,570.4432091712952
[15.333333333333334],[15.333333333333334],396.3333333333333,210,572.8202939033508
[13.333333333333334],[13.333333333333334],396.3333333333333,211,575.633416891098
[9.333333333333334],[9.333333333333334],396.3333333333333,212,578.0353071689606
[12.0],[12.0],396.3333333333333,213,580.9259564876556
[43.333333333333336],[43.333333333333336],396.3333333333333,214,583.6854131221771
[18.0],[18.0],396.3333333333333,215,586.1386840343475
[13.0],[13.0],396.3333333333333,216,588.5471503734589
[9.333333333333334],[9.333333333333334],396.3333333333333,217,591.0188248157501
[18.0],[18.0],396.3333333333333,218,593.8696415424347
[16.333333333333332],[16.333333333333332],396.3333333333333,219,596.2723655700684
[26.0],[26.0],396.3333333333333,220,599.0326108932495
[8.666666666666666],[8.666666666666666],396.3333333333333,221,602.0462393760681
[14.666666666666666],[14.666666666666666],396.3333333333333,222,604.3433487415314
[24.0],[24.0],396.3333333333333,223,607.1455888748169
[13.333333333333334],[13.333333333333334],396.3333333333333,224,611.480367898941
[13.0],[13.0],396.3333333333333,225,613.5896723270416
[25.333333333333332],[25.333333333333332],396.3333333333333,226,616.2407698631287
[19.333333333333332],[19.333333333333332],396.3333333333333,227,619.0601868629456
[13.666666666666666],[13.666666666666666],396.3333333333333,228,621.277889251709
[17.0],[17.0],396.3333333333333,229,623.570051908493
[14.666666666666666],[14.666666666666666],396.3333333333333,230,625.6286571025848
[12.666666666666666],[12.666666666666666],396.3333333333333,231,628.1493573188782
[11.333333333333334],[11.333333333333334],396.3333333333333,232,631.0834472179413
[43.333333333333336],[43.333333333333336],396.3333333333333,233,633.6685843467712
[13.666666666666666],[13.666666666666666],396.3333333333333,234,636.2437427043915
[14.333333333333334],[14.333333333333334],396.3333333333333,235,638.5960028171539
[22.333333333333332],[22.333333333333332],396.3333333333333,236,640.9743893146515
[17.666666666666668],[17.666666666666668],396.3333333333333,237,643.5508832931519
[8.666666666666666],[8.666666666666666],396.3333333333333,238,645.7836756706238
[17.0],[17.0],396.3333333333333,239,648.3531768321991
[10.666666666666666],[10.666666666666666],396.3333333333333,240,650.4814922809601
[18.0],[18.0],396.3333333333333,241,653.5584304332733
[26.333333333333332],[26.333333333333332],396.3333333333333,242,656.6853876113892
[22.333333333333332],[22.333333333333332],396.3333333333333,243,659.7254464626312
[14.666666666666666],[14.666666666666666],396.3333333333333,244,662.9796943664551
[22.666666666666668],[22.666666666666668],396.3333333333333,245,665.5446524620056
[14.333333333333334],[14.333333333333334],396.3333333333333,246,668.1239190101624
[13.666666666666666],[13.666666666666666],396.3333333333333,247,670.9299511909485
[14.0],[14.0],396.3333333333333,248,673.7620892524719
[15.666666666666666],[15.666666666666666],396.3333333333333,249,675.9823939800262
[16.333333333333332],[16.333333333333332],396.3333333333333,250,678.333084821701
[12.0],[12.0],396.3333333333333,251,681.4798476696014
[16.333333333333332],[16.333333333333332],396.3333333333333,252,684.7308433055878
[13.0],[13.0],396.3333333333333,253,686.722448348999
[26.333333333333332],[26.333333333333332],396.3333333333333,254,689.4031209945679
[33.0],[33.0],396.3333333333333,255,693.2274649143219
[9.333333333333334],[9.333333333333334],396.3333333333333,256,695.4984223842621
[13.333333333333334],[13.333333333333334],396.3333333333333,257,699.012190580368
[11.666666666666666],[11.666666666666666],396.3333333333333,258,701.6755673885345
[134.66666666666666],[134.66666666666666],396.3333333333333,259,704.9730975627899
[12.333333333333334],[12.333333333333334],396.3333333333333,260,707.7855224609375
[32.666666666666664],[32.666666666666664],396.3333333333333,261,711.3169648647308
[44.666666666666664],[44.666666666666664],396.3333333333333,262,714.1345591545105
[9.333333333333334],[9.333333333333334],396.3333333333333,263,716.3372642993927
[20.0],[20.0],396.3333333333333,264,718.8102533817291
[39.333333333333336],[39.333333333333336],396.3333333333333,265,721.1993188858032
[12.0],[12.0],396.3333333333333,266,724.2185804843903
[9.333333333333334],[9.333333333333334],396.3333333333333,267,726.7659244537354
[35.0],[35.0],396.3333333333333,268,730.3268136978149
[9.333333333333334],[9.333333333333334],396.3333333333333,269,733.3300569057465
[11.0],[11.0],396.3333333333333,270,736.6765131950378
[191.0],[191.0],396.3333333333333,271,741.4206511974335
[25.333333333333332],[25.333333333333332],396.3333333333333,272,743.7918918132782
[19.0],[19.0],396.3333333333333,273,746.2141208648682
[20.333333333333332],[20.333333333333332],396.3333333333333,274,749.1373560428619
[17.666666666666668],[17.666666666666668],396.3333333333333,275,751.3318870067596
[15.0],[15.0],396.3333333333333,276,753.6914269924164
[18.333333333333332],[18.333333333333332],396.3333333333333,277,757.2499203681946
[15.0],[15.0],396.3333333333333,278,760.1639425754547
[24.666666666666668],[24.666666666666668],396.3333333333333,279,762.5416758060455
[20.666666666666668],[20.666666666666668],396.3333333333333,280,764.9368925094604
[21.666666666666668],[21.666666666666668],396.3333333333333,281,767.2865862846375
[9.0],[9.0],396.3333333333333,282,770.0909380912781
[33.666666666666664],[33.666666666666664],396.3333333333333,283,772.7202467918396
[80.0],[80.0],396.3333333333333,284,775.5663495063782
[13.333333333333334],[13.333333333333334],396.3333333333333,285,778.0506544113159
[21.0],[21.0],396.3333333333333,286,780.4708442687988
[17.0],[17.0],396.3333333333333,287,782.8039045333862
[11.333333333333334],[11.333333333333334],396.3333333333333,288,785.2250888347626
